CN,SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,WOODLAND,SFTWD_HRDWD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,CORE,EAST,WEST,CARIBBEAN,PACIFIC,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,DRYWT_TO_GREENWT_CONVERSION,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CARBON_RATIO_LIVE,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
397174261732862,5149.0,Painted maple,N,Acer,mono,,,ACMO10,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.841,1.6164684270334,0.47,24,0.53,24,70.0,24,91.0,24,0.52,24,10.9,24,,,,,,,,,,,,,,,0.438,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174262732862,5150.0,Japanese maple,N,Acer,palmatum,,,ACPA2,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.80524,1.76,0.48,25,0.53,25,70.0,24,91.0,24,0.53,25,11.16,25,0.12766,0.91979,0.12152,,,,,,,0.979,0.766,0.566,0.45,0.45,0.496,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174263732862,5151.0,sycamore maple,N,Acer,pseudoplatanus,,,ACPS,55,55,,,N,H,3,37,221,N,X,,,,X,X,X,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.47,24,0.53,24,70.16,24,90.54,24,0.52,24,10.81,24,,,,,,,,,,0.979,0.766,0.565,0.45,0.45,0.418,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174264732862,5152.0,tatarian maple,N,Acer,tataricum,,,ACTA80,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,2.0,0.47,25,0.53,25,70.16,25,90.54,25,0.52,25,10.81,25,,,,,,,,,,,,,,,0.579,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174265732862,5154.0,Freeman maple,N,Acer,x freemanii,,,ACFR,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.47,24,0.53,24,70.16,24,90.54,24,0.52,24,10.81,24,,,,,,,,,,,,,,,0.476,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,981125
397174266732862,5155.0,State Street Maple,N,Acer,miyabei,,Morton,ACMI7,55,55,,,N,H,3,,,N,,W,,,,,,X,,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS,2023-05-25 22:32:46,732862
397174267732862,5156.0,Three Flower Maple,N,Acer,triflorum,,,ACTR7,55,55,,,N,H,3,,,N,,W,,,,,,X,,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS,2023-05-25 22:32:46,732862
397174268732862,5157.0,sunset maple,N,Acer,platanoides x truncatum,,,ACPL2,55,55,,,N,H,3,37,,N,,W,,,,,,X,,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.841,1.725062321,0.47,24,0.53,24,70.29,24,90.57,24,0.52,24,10.88,24,,,,,,,,,,,,,,,0.476,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174269732862,5163.0,horse chestnut,N,Aesculus,hippocastanum,,,AEHI,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.33,25,0.5,25,143.0,25,89.0,25,0.36,25,15.0,25,,,,,,,,,,,,,,,0.469,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,981125
397174270732862,5164.0,bottlebrush buckeye,N,Aesculus,parviflora,,,AEPA2,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.481,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174271732862,5188.0,gray alder,N,Alnus,incana,,,ALIN2,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.75,1.95444624537233,0.37,24,0.56,24,99.0,24,75.0,24,0.41,24,11.5,24,,,,,,,,,,,,,,,0.48,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174272732862,5189.0,Italian alder,N,Alnus,cordata,,,ALCO13,55,55,,,N,H,3,37,146,N,,,,,,,X,,,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS,2023-05-25 22:32:46,732862
397174273732862,5190.0,hazel alder,N,Alnus,serrulata,,,ALSE2,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.37,25,0.56,25,99.0,25,75.0,25,0.41,25,11.5,25,,,,,,,,,,,,,,,0.48,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,981125
397174274732862,5192.0,green alder,N,Alnus,viridis,,,ALVI5,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174275732862,5203.0,Allegheny serviceberry,N,Amelanchier,laevis,,,AMLA,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.66,25,0.5,25,48.0,25,60.0,25,0.79,25,8.6,25,,,,,,,,,,,,,,,0.47,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,981125
397174276732862,5232.0,Japanese angelica tree,N,Aralia,elata,,,AREL8,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174277732862,5233.0,devil's walkingstick,N,Aralia,spinosa,,,ARSP2,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174278732862,5256.0,smallflower pawpaw,N,Asimina,parviflora,,,ASPA18,55,55,,,N,H,3,37,221,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174279732862,5259.0,silverling,N,Baccharis,glomeruliflora,,,BAGL,55,55,,,N,H,3,37,,N,,,,,,,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174280732862,5260.0,eastern baccharis,N,Baccharis,halimifolia,,,BAHA,55,55,,,N,H,3,37,221,N,X,,,,X,X,,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,2.0,0.52,26,0.53,26,75.12,26,80.64,26,0.58,26,15.32,26,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,67572
397174281732862,5261.0,peach palm,N,Bactris,gasipaes,,,BAGA2,53,53,,53,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,0.475,1.7,,SVC_NIMS_MAESTRO,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397174282732862,5279.0,European white birch,N,Betula,pendula,,,BEPE3,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,2.0,0.51,25,0.58,25,73.75,25,54.66,25,0.58,25,10.94,25,,,,,,,,,,,,,,,0.418,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174283732862,5280.0,Asian white birch,N,Betula,platyphylla,,,BEPL2,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174284732862,5281.0,downy birch,N,Betula,pubescens,,,BEPU5,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174285732862,5322.0,fountain butterflybush,N,Buddleja,alternifolia,,,BUAL,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174286732862,5329.0,common box,N,Buxus,sempervirens,,,BUSE2,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174287732862,5363.0,camellia,N,Camellia,japonica,,,CAJA9,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,2.0,0.52,26,0.53,26,75.12,26,80.64,26,0.58,26,15.32,26,,,,,,,,,,,,,,,0.475,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174288732862,5364.0,tea,N,Camellia,sinensis,,,CASI16,55,55,,,N,H,3,37,,N,,,,,,,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174289732862,5375.0,Siberian peashrub,N,Caragana,arborescens,,,CAAR18,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174290732862,5378.0,European hornbeam,N,Carpinus,betulus,,,CABE8,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,7,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,2.0,0.52,26,0.53,26,75.12,26,80.64,26,0.58,26,15.32,26,,,,,,,,,,,,,,,0.475,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174291732862,5401.0,Japanese chestnut,N,Castanea,crenata,,,CACR27,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174292732862,5402.0,European chestnut,N,Castanea,sativa,,,CASA27,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174293732862,5411.0,Chinese catalpa,N,Catalpa,ovata,,,CAOV5,55,55,,,N,H,3,37,,N,X,,,,X,X,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174294732862,5415.0,snowbrush ceanothus,N,Ceanothus,velutinus,,,CEVE,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174295732862,5420.0,Atlas cedar,N,Cedrus,atlantica,,,CEAT4,56,56,,,N,S,3,20,,N,,X,,,,,X,,,,,,,,,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.6276,2.0,0.41,22,0.46,22,78.0,22,98.0,22,0.43,22,16.2,22,,,,,,,,,,,,,,,0.503,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS,2023-05-25 22:32:46,732862
397174296732862,5421.0,cedar of Lebanon,N,Cedrus,libani,,,CELI6,56,56,,,N,S,3,20,,N,,X,,,,,X,,,,,,,,,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.84,2.0,0.41,26,0.42,26,74.28,26,70.51,26,0.44,26,14.47,26,,,,,,,,,,,,,,,0.504,7.0,,FS_NIMS_PNWRS,2023-03-06 13:26:10,798795,FS_NIMS,2023-05-25 22:32:46,732862
397174297732862,5423.0,Deodar cedar,N,Cedrus,deodara,,,CEDE2,56,56,,,N,S,3,20,,N,X,,,,X,X,X,,X,,,,,,,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.84,2.0,0.41,26,0.42,26,74.28,26,70.51,26,0.44,26,14.47,26,,,,,,,,,,,,,,,0.479,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS,2023-05-25 22:32:46,732862
397174298732862,5432.0,common buttonbush,N,Cephalanthus,occidentalis,,,CEOC2,55,55,,,N,H,3,37,,N,X,,,,X,X,X,,X,,,,,,,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,1.76,0.52,26,0.53,26,75.12,26,80.64,26,0.58,26,15.32,26,,,,,,,,,,,,,,,0.465,6.0,,FS_NIMS_NRS,2023-03-06 13:26:10,440,FS_NIMS_NRS,2023-05-25 22:32:46,981125
397174299732862,7210.0,silkrubber,N,Funtumia,elastica,,,FUEL,54,54,54,54,N,H,3,37,227,N,,,C,P,,,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.485,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174300732862,7211.0,avocado,N,Persea,americana,,,PEAM3,43,47,54,54,N,H,3,37,146,Y,E,W,C,P,,,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,0.475,2.0,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397174301732862,7212.0,Gourka,N,Garcinia,dulcis,,,GADU3,53,53,53,,N,H,3,37,227,N,,,C,,,,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.475,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174181732862,6004.0,small Philippine acacia,N,Acacia,confusa,,,ACCO,54,54,,54,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.76,0.71291,26,0.71291,26,75.13,26,80.49,26,0.71291,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.468,5.0,,FS_NIMS_SRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174182732862,6007.0,koaoha,N,Acacia,koaia,,,ACKO2,54,54,,54,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.76,0.77,26,0.77,26,75.13,26,80.49,26,0.77,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.466,5.0,,FS_NIMS_SRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174183732862,6008.0,porknut,N,Acacia,macracantha,,,ACMA,54,54,54,,N,H,3,37,227,N,,,C,,,,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.475,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174184732862,6009.0,black wattle,Y,Acacia,mangium,,,ACMA12,54,54,54,54,N,H,3,37,227,N,,,C,P,,,X,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.452,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174185732862,6010.0,black wattle,Y,Acacia,mearnsii,,,ACME80,54,54,,54,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.76,0.65,26,0.65,26,75.13,26,80.49,26,0.65,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.394,5.0,,FS_NIMS_SRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,67572
397174186732862,6011.0,blackwood,N,Acacia,melanoxylon,,,ACME,54,54,,54,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,,,,,,,,,,,,1.76,0.55539,,0.55539,,,,,,0.55539,,,,,,,,,,,,,,,,,,0.396,5.0,,FS_NIMS_SRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397174187732862,6012.0,spineless wattle,N,Acacia,muricata,,,ACMU,54,54,54,,N,H,3,37,227,N,,,C,,,,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.475,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174188732862,6013.0,gum arabic tree,N,Acacia,nilotica,,,ACNI2,54,54,54,,N,H,3,37,227,N,,,C,,,,,,X,,,,,,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,1.758473593982157,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,0.475,5.0,,NIMS_TROP_4_0,2023-03-06 13:26:10,10854,FS_NIMS,2023-05-25 22:32:46,732862
397174189732862,6014.0,South Wales wattle,N,Acacia,parramattensis,,,ACPA81,54,54,,54,N,H,3,37,,N,,,,P,,,X,,,,,,,,,8,,,,,,,,,,,,1.76,0.77,,0.77,,,,,,0.77,,,,,,,,,,,,,,,,,,0.466,5.0,,FS_NIMS_SRS,2023-03-06 13:26:10,440,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
