"VAR2","VAR3","SPCD","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Sawlog Wood Volume","ST_WD_CV_SAW","746",1621,13.3860579888957,11,33.3,4.1527570350679,224.806917371563,-1.271343291058,3.48017643522705,3.16080554820109,18.7054086419421,0.291430406067154,4.34178143393508,0.91516104382061
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","746",1508,13.4583554376658,11,33.3,4.81979440550407,210.015645912814,-1.34479293305964,3.57881706095071,3.62057766990593,18.1172779999428,0.332133552126139,5.00234758464358,0.921448184608346
"Merch Stem Bark Volume","ST_BK_CV_MER","833",1686,13.9071767497034,5,34.4,2.31784115481649,52.8235380723592,-0.0629758606460164,11.9886361868088,1.36982465895618,31.2574622552473,0.118548104741273,2.31800929861384,0.763299707946921
"Merch Stem Wood Volume","ST_WD_CV_MER","833",1791,13.7324399776661,5,34.4,6.39646968689699,14.8125503363425,0.0231141763808196,1.40227513011689,3.52528690666035,10.9595170820048,0.309139665653553,6.39472548582845,0.962862066378176
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","833",1823,13.8161272627537,5,44.3,6.65213653158258,13.5398438502924,-0.0753234080556341,0.589760956312757,3.72237084636901,9.84144793573987,0.32303229781213,6.65073833266895,0.969757156658649
"Sawlog Bark Volume","ST_BK_CV_SAW","833",1098,17.086247723133,11,34.4,2.72761635130722,57.6888779664094,-0.2003648635128,11.4126396761214,1.80972796927547,33.1878524083817,0.133345254393367,2.73372661059455,0.649452463953316
"Sawlog Wood Volume","ST_WD_CV_SAW","833",1121,17.0337198929527,11,34.4,8.24865507939541,17.9499067652183,-1.05267540572822,-1.08047196256435,5.49712281234796,13.3448992485749,0.403696917396936,8.31190351509539,0.935551572617146
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","833",1170,17.087264957265,11,44.3,8.82794853185065,17.1267892433136,-1.36383576685404,-1.63318062873522,6.09093819066875,12.834193484597,0.437663315048709,8.92894809906422,0.945477601724314
"Stump Bark Volume","SP_BK_CV","833",1790,13.2859776536313,1,34.4,0.143087481644969,64.1962443890273,0.0013259037474712,20.7427007709167,0.0756043870540724,38.9087958902463,0.0072214003744833,0.143053652243174,0.629188522438287
"Stump Wood Volume","SP_WD_CV","833",2179,13.1379990821478,1,34.4,0.643118401400213,27.1043388101394,-0.114056415227865,3.50495859411705,0.347692555793634,20.7919886218027,0.0343253022470157,0.653008676548248,0.837039274357613
"Stump Wood+Bark Volume","SP_WDBK_CV","833",1927,13.2440062272963,1,44.3,0.717483709466789,23.7348822594679,-0.129616153534625,2.14702227601462,0.379255889904166,18.4072329205854,0.0375580134272356,0.728914314911654,0.850404731659948
"Total Stem Bark Volume","ST_BK_CV_TOT","833",1790,13.2859776536313,1,34.4,2.34936964781266,52.6221028954519,-0.0680048921517392,12.9901791716553,1.3592047055578,31.4587089039073,0.120949604721371,2.34969761177516,0.778342886994093
"Total Stem Wood Volume","ST_WD_CV_TOT","833",2179,13.1379990821478,1,34.4,6.15119407608295,13.203380766571,-0.120008648203029,1.093240090971,3.33293391928834,9.98410822472408,0.299995889173598,6.15095327273846,0.967438068332265
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","833",1927,13.2440062272963,1,44.3,6.52532839822548,11.7570843485179,-0.213096461336598,0.404328057928348,3.54957795809167,8.77723479495145,0.316066980255856,6.52711454854044,0.973257227626967
"Merch Stem Bark Volume","ST_BK_CV_MER","951",305,12.6550819672131,5,28.1,1.97516945401944,79.6612300449129,0.0488420624414137,26.9985137630562,1.35308977538084,49.7999393767788,0.122861878201905,1.97253359668882,0.771621524884815
"Merch Stem Wood Volume","ST_WD_CV_MER","951",334,12.602994011976,5,28.1,4.61507546540623,13.0054603455544,-0.199703739847548,0.730481903777894,2.83852929420229,9.89430007368263,0.270308530729725,4.61248673807328,0.97572637129029
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","951",425,12.4355294117647,5,28.2,5.93053834431842,11.7290642451567,-0.677140773881003,-0.850627042374066,3.17924625337043,8.86844293353504,0.372581753206892,5.96213457716711,0.971880796117573
"Sawlog Bark Volume","ST_BK_CV_SAW","951",177,15.8485875706215,11,28.1,2.26453597720617,74.3744154952769,0.103403629428532,26.4468403924596,1.69802840393969,46.7501164250239,0.129136653989625,2.26049619668499,0.707822847359822
"Sawlog Wood Volume","ST_WD_CV_SAW","951",186,15.8209677419355,11,28.1,6.24177133930167,15.3692414694521,-1.44838959492341,-2.08275526292265,4.65143250922791,11.7013917120186,0.372410381886016,6.39125035241963,0.95391030838592
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","951",234,15.8978632478632,11,28.2,8.38735855890488,14.310998639043,-2.19527515773924,-3.16793148563251,5.66113468721209,10.9837303361075,0.54188727599442,8.65253633682024,0.941682144190209
"Stump Bark Volume","SP_BK_CV","951",323,12.140866873065,1.7,28.1,0.0700510552106713,102.722554782393,0.0229664988707423,46.8485466121146,0.0503790781231932,59.6120744987101,0.00486316599283211,0.073616696411935,0.607476184382673
"Stump Wood Volume","SP_WD_CV","951",401,12.6231920199501,1.7,35.2,0.514321035360814,21.6320403196327,-0.116025054004357,1.40237835476496,0.266913330334442,17.438830071567,0.0269044722392378,0.52661966770923,0.853127114898501
"Stump Wood+Bark Volume","SP_WDBK_CV","951",456,11.8381578947368,1.7,28.2,0.397894782768505,19.1090376588938,-0.0371020360580586,4.12549954771041,0.218394601913325,15.8417304039576,0.0223435483817175,0.399186204277484,0.899438437536398
"Total Stem Bark Volume","ST_BK_CV_TOT","951",323,12.140866873065,1.7,28.1,1.97905251401287,76.9048972110671,0.0656571312911843,25.328707775967,1.33234279781974,47.8708909951993,0.124475688611908,1.97707710124498,0.781811990044118
"Total Stem Wood Volume","ST_WD_CV_TOT","951",401,12.6231920199501,1.7,35.2,4.61821448555305,12.008355081829,-0.152000827258996,1.03888441440638,2.82557340766397,9.17297186946766,0.265020030230143,4.61495639095995,0.979863276992896
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","951",456,11.8381578947368,1.7,28.2,5.79987108066463,10.481322444005,-0.655217701333281,-0.819538535953886,2.97965750328347,8.02924448199686,0.362550537577979,5.83044133304987,0.974668614180573
"Merch Stem Bark Volume","ST_BK_CV_MER","105",2801,8.4381292395573,5,20.9,0.479178677541645,44.2696980099434,0.0317239728966312,16.7165139232062,0.294098480774036,32.5356261267905,0.0443274172296752,0.480142312637398,0.753662401811972
"Merch Stem Wood Volume","ST_WD_CV_MER","105",3197,8.39721614013137,5,20.9,1.41301393695469,13.8171226156679,-0.0681631767203514,0.298407749165154,0.871158786421037,10.0734283569026,0.129419251574918,1.41443631142424,0.971271116335926
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","105",3778,8.28554790894653,5,20.9,1.43711808499928,12.5715139380447,-0.11096779940379,-0.619234921580741,0.876304411223745,9.30703458836277,0.133653647869748,1.44120629183113,0.973620431740539
"Sawlog Bark Volume","ST_BK_CV_SAW","105",1000,11.1006,9,20.9,0.669896720377101,47.0012075416055,-0.00422300947551861,12.7878800975424,0.456829750179447,32.2539296290231,0.0531929723658175,0.669575005630477,0.630579954922136
"Sawlog Wood Volume","ST_WD_CV_SAW","105",1149,11.0981723237598,9,20.9,2.42551616774002,17.2525255501407,-0.187008187941092,1.75811726392191,1.73995329083375,12.8322025840257,0.198593031147094,2.43166209122353,0.930219211924754
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","105",1243,11.0426387771521,9,20.9,2.5695502197178,16.8276609443218,-0.292264152885131,0.733304158051792,1.84537695056375,12.3611695892325,0.212808184710632,2.58509087845551,0.933382548274145
"Stump Bark Volume","SP_BK_CV","105",3494,7.54911276473955,1.1,20.9,0.0567752774133217,NA,-0.0394129677789541,Inf,0.043439584837136,Inf,0.00711106238672694,0.0691078258402199,0.148256113132286
"Stump Wood Volume","SP_WD_CV","105",4205,7.80439952437574,1.1,20.9,0.10418144361286,19.393788985016,-0.0187578906665768,0.345606452197223,0.0582973111932197,12.5647473522063,0.00957586448873048,0.105844463703183,0.907473364023891
"Stump Wood+Bark Volume","SP_WDBK_CV","105",4764,7.41337111670865,1.1,20.9,0.114394188106914,18.1336107907728,-0.0574979780178519,-8.45585588215219,0.0739540234140851,13.6032263446638,0.0125721925749902,0.128020704931044,0.877087665751738
"Total Stem Bark Volume","ST_BK_CV_TOT","105",3497,7.55052902487847,1.1,20.9,0.467238439469896,40.1629901510915,7.21711519043736e-05,11.032073664831,0.267170834204741,28.1217490014426,0.0439067679393808,0.467171634657534,0.784161025813334
"Total Stem Wood Volume","ST_WD_CV_TOT","105",4229,7.79307164814377,1.1,20.9,1.3708167129406,11.2047150444683,-0.00207704842394226,0.386954282709919,0.757312725282111,7.84960241702285,0.12100941532777,1.37065620371789,0.975683659226144
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","105",4767,7.41449548982589,1.1,20.9,1.27703591698561,10.2283242389749,-0.0381196764574136,0.15515628956749,0.682872143857452,7.09243514112394,0.116651457154531,1.27747083595057,0.980077262310174
"Merch Stem Bark Volume","ST_BK_CV_MER","125",2576,11.4428183229814,5,26.8,1.07426713911321,44.4472434023847,0.0504144111488458,12.3357830707386,0.694211011833482,28.6660867557395,0.0729213572189067,1.07524113495428,0.88359845980235
"Merch Stem Wood Volume","ST_WD_CV_MER","125",2956,11.0416779431664,5,26.8,2.61546824352455,10.956368588678,-0.055100864168239,-0.404000696179329,1.57651224994597,8.05528198850465,0.170199329666419,2.61560625330113,0.986650716024234
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","125",2943,11.5677200135916,5,26.8,2.69695863636839,9.31770684403513,-0.00542774880244673,-0.383353146684979,1.64185032425176,6.7342159231109,0.173675996309608,2.69650586126929,0.98885722934636
"Sawlog Bark Volume","ST_BK_CV_SAW","125",1824,13.2910635964912,9,26.8,1.21067760868248,40.4607109418492,-0.0169470061509091,8.1396647577877,0.834826845446024,26.3556802429564,0.0779993495999487,1.21046432723442,0.861447357470323
"Sawlog Wood Volume","ST_WD_CV_SAW","125",1941,13.2577022153529,9,26.8,3.36272282151629,10.8455020441046,-0.54099672666043,-1.08280355633213,2.32554577419173,8.17333155592107,0.217214929617376,3.40510740193414,0.977909675522511
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","125",2102,13.3999524262607,9,26.8,3.33808080598196,9.59637284465127,-0.546610306999349,-1.48837072791977,2.33530818156152,7.23763411067867,0.217952830120476,3.38175475991771,0.982423691303725
"Stump Bark Volume","SP_BK_CV","125",2721,11.0251010657846,1.1,26.8,0.073128421477905,81.913291342266,-0.0612856626119096,-22.2262993453776,0.0680871300756664,40.7951622995207,0.00716513901912468,0.095403003630605,0.493201964507666
"Stump Wood Volume","SP_WD_CV","125",3275,10.7585954198473,1.1,27.6,0.153389079605819,13.2442726283796,-0.0139696969556065,-1.7030145061978,0.087734403219811,10.4098934994483,0.0104317254083438,0.154000577885835,0.942290768968002
"Stump Wood+Bark Volume","SP_WDBK_CV","125",3098,11.1727243382828,1.1,26.8,0.163145812944934,12.1985290735924,-0.0760434375469614,-7.39335788604138,0.113090449975328,11.3126250599593,0.0129833590514551,0.179973801278417,0.942580490747351
"Total Stem Bark Volume","ST_BK_CV_TOT","125",2723,11.0278369445465,1.1,26.8,1.09368193171411,43.1622378095949,-7.72092199997789e-05,11.7047025441137,0.70028589490163,28.269416130854,0.0751324662341827,1.09348109302207,0.887613530614823
"Total Stem Wood Volume","ST_WD_CV_TOT","125",3329,10.6843196155002,1.1,27.6,2.64904377074975,9.23368633458243,-0.00141597318599099,0.0183965410119588,1.49578734194096,6.99547898790108,0.166145640903806,2.64864624555584,0.987080255276164
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","125",3100,11.1750322580645,1.1,26.8,2.61292366127997,7.80643869587933,0.00540897062279153,-0.183763389685219,1.53237788769118,5.76266692747342,0.166523666459741,2.61250778739534,0.990086413321708
"Merch Stem Bark Volume","ST_BK_CV_MER","375",1539,9.03339831059129,5,22,0.453486535610428,38.2808441572275,-0.00562022335407956,8.30998019885792,0.291638044255076,23.2549457004402,0.0417934046677183,0.453374016828077,0.875919166119585
"Merch Stem Wood Volume","ST_WD_CV_MER","375",1739,8.93369752731455,5,22,1.81154177416735,13.2404148596135,-0.245485042693678,-1.20575500748244,1.1111427205527,9.85169255731241,0.158003797973402,1.82758293823748,0.961959603562413
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","375",1602,9.03732833957553,5,22,1.94113749953495,12.9374510403024,-0.312909131779598,-1.56945854639081,1.23290640642197,9.60549676236594,0.171285072735638,1.96559783467861,0.967242942818462
"Stump Bark Volume","SP_BK_CV","375",1774,8.32074408117249,1,22,0.0304197436224676,NA,0.00476517414593374,Inf,0.0202853049555983,Inf,0.00311928389494755,0.0307822361565203,0.691836564669038
"Stump Wood Volume","SP_WD_CV","375",2688,8.284375,1,22.4,0.17308921595441,20.4539454655848,-0.00604539698979929,5.06224987543129,0.0924250446991702,16.5399670576367,0.0156775479949727,0.173162575971315,0.834974094810021
"Stump Wood+Bark Volume","SP_WDBK_CV","375",1852,8.3061555075594,1,22,0.194378077371339,21.4481532156829,0.00763696010959515,6.75267699624826,0.110334316064045,17.8784947695569,0.017930030737342,0.194475600069576,0.845858694761679
"Total Stem Bark Volume","ST_BK_CV_TOT","375",1776,8.31717342342342,1,22,0.447618308732352,35.7962707089079,-7.9366209966042e-06,7.34407210751188,0.277556924685265,22.4829531976938,0.0423231898857679,0.447492272390624,0.889630886020681
"Total Stem Wood Volume","ST_WD_CV_TOT","375",2710,8.27236162361624,1,22.4,1.75082188366803,11.2299347965578,0.00293339523856091,1.26748745001899,0.970998487153463,8.44984959320989,0.146674446378319,1.75050128180905,0.96416618351306
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","375",1854,8.30275080906149,1,22,1.78129802393786,10.7131755274259,-0.188714251091613,-0.451023369790325,1.03159154588859,7.91123645563019,0.154294871811332,1.79078872893969,0.97530674769126
"Sawlog Bark Volume","ST_BK_CV_SAW","375",356,13.0084269662921,11,22,0.629037856882779,34.8177021612998,0.0436691561390666,9.00128122535611,0.466617521814137,22.6525634334505,0.0465324252428774,0.629669862457138,0.762752877415456
"Sawlog Wood Volume","ST_WD_CV_SAW","375",373,12.9734584450402,11,22,3.61755955257622,21.5819178179759,-0.874324031794017,-0.908094701669102,2.87423274156107,15.8730178466769,0.279104492206874,3.71700074561534,0.852645864031212
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","375",370,13.0235135135135,11,22,3.89964770553034,20.7126679294882,-0.863194638901205,-0.55425657662246,3.05177907686142,14.8805018014288,0.298666994100595,3.98889164181989,0.870457209319446
"Merch Stem Bark Volume","ST_BK_CV_MER","741",631,9.45467511885895,5,20.9,1.20842246492392,34.9781993567857,-0.0210215526448913,10.344262965982,0.714157464547694,26.3330671493932,0.09257097201098,1.20764751493865,0.859950177439807
"Merch Stem Wood Volume","ST_WD_CV_MER","741",635,9.44582677165354,5,20.9,2.0000584039112,15.4509620858409,-0.0707216036654698,0.732214408809702,1.20414519280888,10.8722495449717,0.153943974087534,1.9997338782394,0.974235929570341
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","741",741,9.31673414304993,5,22.2,2.37747017332824,14.1272116166454,-0.0277596042668945,0.800618172439634,1.3861876474061,10.2995621482053,0.180815729409815,2.37602756687047,0.974574504125958
"Stump Bark Volume","SP_BK_CV","741",743,8.57362045760431,1,20.9,0.0541813161237624,54.1552494118571,0.0116010105100997,16.4584996056926,0.0302982556640062,31.0781013729444,0.00439712791539217,0.0553737070469919,0.6995827502908
"Stump Wood Volume","SP_WD_CV","741",879,8.726393629124,1,20.9,0.17729459121868,18.6699221423913,-0.0133510541648914,2.65277962093137,0.0829525944628316,14.2938711973211,0.0134248289696936,0.177695982917242,0.886896931093191
"Stump Wood+Bark Volume","SP_WDBK_CV","741",854,8.56182669789227,1,22.2,0.195489745425797,17.5085395470922,-0.000766176956148732,3.01660713500117,0.0959307226419345,13.7012742101668,0.0147707659289109,0.195376758846996,0.899257381169996
"Total Stem Bark Volume","ST_BK_CV_TOT","741",743,8.57362045760431,1,20.9,1.15224671046113,34.0870015013605,0.00571417913905728,9.78729387521611,0.642632689746251,24.7914192314348,0.089043100316541,1.1514852260581,0.875487183607495
"Total Stem Wood Volume","ST_WD_CV_TOT","741",879,8.726393629124,1,20.9,1.79571383552659,13.5717057804344,-0.00334380341706278,0.482361182068119,1.01978275494824,9.49626269657388,0.13951593021464,1.79469520717421,0.978762656925846
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","741",854,8.56182669789227,1,22.2,2.22532807652377,12.4000142192361,0.0401947388061911,0.522671451227246,1.19946726643639,8.76869743747307,0.168238294253826,2.22438799914873,0.978687559953489
"Sawlog Bark Volume","ST_BK_CV_SAW","741",176,13.4920454545455,11,20.9,1.99943823982189,40.7404137209454,-0.229982423296894,5.56173084659684,1.38154055108588,27.1486133802407,0.133199552139503,2.00697052361115,0.695398229259056
"Sawlog Wood Volume","ST_WD_CV_SAW","741",176,13.4920454545455,11,20.9,3.71306057233113,19.033541424723,-1.04628403013255,-1.85810780779042,2.88197725773405,14.1314103285255,0.262619739276311,3.84749202568436,0.930079788899319
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","741",196,13.4494897959184,11,22.2,4.80337789252499,19.8222195590548,-1.03045998279181,-0.687531417646251,3.6083232116886,14.7263765238722,0.33726692304924,4.90067040598658,0.922049427227044
"Merch Stem Bark Volume","ST_BK_CV_MER","110",4694,11.0240519812527,5,26.1,1.18377535020834,35.4230374280655,0.0492589132311576,6.23728339081703,0.728089639849156,20.1263219597062,0.0808632656848007,1.18467378848582,0.910427148299372
"Merch Stem Wood Volume","ST_WD_CV_MER","110",4805,11.0627887617066,5,26.1,3.03104948067657,15.1901958152744,-0.072849140289199,0.754448707672854,1.82130720497236,10.8585431665289,0.198573354266719,3.03160946207462,0.981579902775489
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","110",4782,10.9959640317859,5,26.1,2.98637280635183,12.2752690505738,-0.0115555088012142,0.226471312178918,1.79419939096111,8.73659756625377,0.196933387264016,2.9860828973526,0.986979329916482
"Sawlog Bark Volume","ST_BK_CV_SAW","110",2942,13.3678110129164,9,26.1,1.42204554262456,36.1559949283496,-0.0283266186909718,4.76304486993741,0.95231266567489,19.3600973914874,0.0905984907802549,1.42208598983573,0.873972436941277
"Sawlog Wood Volume","ST_WD_CV_SAW","110",3010,13.312292358804,9,26.1,3.88750123780529,14.7456528956842,-0.61723882667373,-1.01610687302306,2.71821502637834,10.884753935865,0.252534017578204,3.93555953123111,0.971515726821961
