"VAR2","VAR3","SPCD","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","833","230","SUBTROPICAL_DIVISION",264,12.2757575757576,5,28.2,4.73941161444055,11.7444854610305,0.102800250679214,1.02661160966254,2.58878635735735,8.96713705822359,0.256435616327621,4.73154382038868,0.974560111430733
"Stump Bark Volume","SP_BK_CV","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,0.116211558205829,54.7287409871626,0.00523644508601295,17.8058025999861,0.0740536664688004,38.4879540537284,0.00751384883514318,0.116127747839392,0.73459633551427
"Stump Wood Volume","SP_WD_CV","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,0.818283045817781,26.6987555547731,-0.111482111572212,0.0911872631492881,0.39462858881626,21.2159376956491,0.0442568764842005,0.824433410843794,0.732325849366788
"Stump Wood+Bark Volume","SP_WDBK_CV","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,0.905805136545931,25.2501351361675,-0.106245666486199,0.194829590496326,0.438419350972585,19.804153414532,0.0490559461953874,0.910451639530701,0.744706305508536
"Total Stem Bark Volume","ST_BK_CV_TOT","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,1.401501291873,39.6370778918998,-2.79254451470761e-05,9.4331163636884,0.918883611844979,28.3441654452347,0.0923534852231467,1.39906601439202,0.894503791558062
"Total Stem Wood Volume","ST_WD_CV_TOT","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,4.66399585176681,13.2939632042868,-0.0059508299497183,-0.151369436418367,2.48547891936379,10.1186529011587,0.253147440701291,4.65589539864706,0.97073949901625
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","833","230","SUBTROPICAL_DIVISION",288,11.4381944444444,1,28.2,4.72419942371254,11.6951388548341,-0.00597875539486531,-0.462717439419589,2.41609608988767,8.53245983580668,0.252017827228136,4.71599434647202,0.977131351790143
"Top and Branches","BRT_WDBK_DW_MER","833","230","SUBTROPICAL_DIVISION",7,6.88571428571429,5.1,10.9,34.9193515878374,77.6160983017256,29.2777251809137,46.9446537647582,29.4946756030138,47.2613697094299,5.68757214025844,43.615958799952,0.306618912224896
"Merch Stem Bark Weight","ST_BK_DW_MER","833","230","SUBTROPICAL_DIVISION",7,6.88571428571429,5.1,10.9,7.17427659453843,25.2755738365936,-1.07395288525694,14.5481840231586,5.82265006646286,23.7544867477135,0.999441004375262,6.72835249976772,0.970351943602268
"Merch Stem Wood Weight","ST_WD_DW_MER","833","230","SUBTROPICAL_DIVISION",7,6.88571428571429,5.1,10.9,40.6807250550249,20.4706683027706,-4.71064801781018,8.98708010325722,29.2006486841483,18.1230851062973,4.7520415053239,37.9564784217193,0.967510162739764
