"VAR2","VAR3","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Total Stem Wood Weight","ST_WD_DW_TOT","ON",2650,8.4251320754717,1,29.3,92.7471029871786,20.8136178645522,1.79285570049809,0.866813101284622,45.8571691345329,14.4488167371901,6.11797055769492,92.746932007829,0.968281071423715
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","ON",2650,8.4251320754717,1,29.3,97.1606028084131,19.9187489085694,3.45047384068805,1.50614414269041,48.9935560729278,13.756559299905,6.52980404646825,97.2035296412161,0.972487394444773
"Sawlog Bark Volume","ST_BK_CV_SAW","ON",2048,14.40556640625,9,32.8,1.52544835601862,33.6348235909907,0.128967900876862,8.17976711681289,0.999668002153665,23.5416336702344,0.0854125328591596,1.53051925157399,0.894854404200762
"Sawlog Wood Volume","ST_WD_CV_SAW","ON",2048,14.40556640625,9,32.8,4.66676654070555,14.6980113498752,0.0395097839449419,0.683604205411228,3.07815506318363,9.90926479982957,0.265604709092018,4.66579434102712,0.976716136329978
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","ON",2048,14.40556640625,9,32.8,5.03957998017564,14.3062693051641,0.168477684821804,0.785251672297975,3.25491052759296,9.31167734144172,0.284999105684765,5.04116554469985,0.979250838305215
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","ON",1626,9.64827798277983,1,29.3,169.957459802269,19.5915564715879,1.60507234974255,1.82227230620794,87.2783482028223,14.1173707776227,10.7205775862757,169.912770609164,0.967722784884485
"Foliage","FOL_DW","ON",1638,9.58693528693529,1,29.3,9.97365369989701,183.222963374313,0.00371562001507661,47.0499564030211,5.51656459355146,67.9472168698541,0.840973896922315,9.97060946658388,0.793769894477044
"Top and Branches","BRT_WDBK_DW_MER","ON",1262,11.5582408874802,5,29.3,120.194483241648,45.6017338407362,-6.54981940875526,16.3880497322214,65.5127505587335,33.580537640809,7.4748825923532,120.325252797305,0.850857150905602
"Branches","BRT_WDBK_DW_TOT","ON",1626,9.64827798277983,1,29.3,105.359508174605,69.3089267137829,-5.24706414071255,17.8258499885875,51.0146534953306,43.3343300442787,6.57510071207404,105.457719924408,0.867729813988508
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","BC",757,7.07067371202114,1,35.6,242.130056102004,26.041582133756,40.7639056021263,5.02973543351096,73.8921691715363,17.9370276129912,12.8397682835147,245.37973350712,0.931524277264294
"Total Stem Bark Weight","ST_BK_DW_TOT","BC",640,7.6646875,1.2,35.6,50.0473362202522,63.6359838409922,-0.378079488698151,10.9850428410318,14.6438001065224,38.818773349551,2.19244565596354,50.0096506392237,0.906374243854661
"Total Stem Wood Weight","ST_WD_DW_TOT","BC",640,7.6646875,1.2,35.6,204.680187221874,54.544750328541,35.8208517982654,2.67694410388958,62.3869064765111,21.5547237365505,10.8273247757689,207.633458581421,0.921642003184212
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","BC",756,7.0787037037037,1,35.6,203.051445626411,52.4669407094811,29.6414535142968,4.9323196272566,57.3398494145591,22.4689355463654,10.9835503808694,205.070642575793,0.939845975812638
"Merch Stem Bark Weight","ST_BK_DW_MER","BC",400,10.2285,5,35.6,57.862285188494,59.7340488438578,0.618010709194011,12.4040584876935,20.9050628012803,30.8502772209356,2.55189811904995,57.7932165081093,0.906129872445876
"Merch Stem Wood Weight","ST_WD_DW_MER","BC",400,10.2285,5,35.6,262.840586897505,65.0365550616847,64.7779635408324,9.38911590233713,97.897685946236,20.2915678955194,13.7669829750298,270.386104942212,0.89453144890574
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","BC",429,10.1013986013986,5,35.6,271.255594347874,60.5524332787933,59.9818992627539,8.38384582495963,97.0120397749183,18.7469356071962,14.5534277538973,277.499390073168,0.91989791522867
"Merch Stem Bark Volume","ST_BK_CV_MER","SK",1704,9.94847417840376,5,35,1.39858974556584,29.0589003990316,-0.219640186511859,-0.221990374396558,0.589024125940368,21.761132341477,0.0781930168210975,1.41532581738038,0.923705045103352
"Merch Stem Wood Volume","ST_WD_CV_MER","SK",1704,9.94847417840376,5,35,3.0269180926127,14.4571523709593,0.193195929811186,2.07696480491661,1.42850616634944,10.2248022286431,0.168348441350551,3.03219077719385,0.980071313617545
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","SK",1704,9.94847417840376,5,35,3.72109732989149,13.3830474494124,-0.0264442567006731,0.924035609838705,1.63892922726863,9.5134349272611,0.198933253865135,3.720099288811,0.979437348389013
"Sawlog Bark Volume","ST_BK_CV_SAW","SK",690,14.1455072463768,9,35,2.10641410180402,28.5827528966348,-0.456852661761172,-3.2489456713567,1.10075320560206,21.883081898571,0.110053683498143,2.15389514984046,0.905569190482116
"Sawlog Wood Volume","ST_WD_CV_SAW","SK",690,14.1455072463768,9,35,4.95120531500028,17.4674332926006,-0.11911206602362,0.416570808595518,2.99440261268234,11.7340414046477,0.26042475326387,4.94904976639342,0.965261338610299
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","SK",690,14.1455072463768,9,35,6.13366913804983,16.4833499257487,-0.575964727784791,-0.722129904112298,3.57655684988342,11.402993835631,0.317963923019547,6.15622513998421,0.964087756045231
"Stump Bark Volume","SP_BK_CV","SK",2513,7.90895344210107,1.2,35,0.115433712724865,NA,-0.0270093717450638,Inf,0.0518630081148653,Inf,0.00736564724110283,0.118529092594176,0.383207897785748
"Stump Wood Volume","SP_WD_CV","SK",2513,7.90895344210107,1.2,35,0.371638234954267,19.4778596085665,-0.113983997893283,-4.14091164642889,0.1480073389468,15.623457838397,0.0219720103218706,0.388654562893087,0.844216607532337
"Stump Wood+Bark Volume","SP_WDBK_CV","SK",2513,7.90895344210107,1.2,35,0.430092192745343,18.0913399704502,-0.140993369638347,-9.5225222042049,0.182333663767989,16.2436161121125,0.0258982099287224,0.452531563088493,0.835942340692962
"Total Stem Bark Volume","ST_BK_CV_TOT","SK",2513,7.90895344210107,1.2,35,1.20070675795915,26.2792578479377,-0.189583932502059,-4.43535375962595,0.4453176167734,20.296943341389,0.0682797267867326,1.21534566712549,0.928132048115411
"Total Stem Wood Volume","ST_WD_CV_TOT","SK",2513,7.90895344210107,1.2,35,2.46839098448061,11.0723550979133,0.0415779696665574,0.550006848170911,0.984849468735417,8.09817504233061,0.138735342431549,2.46825002906711,0.984850170516256
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","SK",2513,7.90895344210107,1.2,35,3.07848107047844,10.2906347511907,-0.148005962835502,-0.861821021970812,1.15089709220472,7.68248173779984,0.165865521979932,3.08142503694801,0.983587250817726
"Merch Stem Bark Volume","ST_BK_CV_MER","MB",1350,8.47281481481481,5,27,0.500666438096654,36.0063526211625,0.0994914738181629,23.1612935769168,0.264087992529848,30.252588844137,0.0365047616948283,0.510274197296781,0.902333137203024
"Merch Stem Wood Volume","ST_WD_CV_MER","MB",1350,8.47281481481481,5,27,1.71986917525543,11.5080590185776,-0.592648336328908,-4.79613131076936,0.973513335349454,9.22729049960945,0.136203255581199,1.81851339189129,0.984799921795385
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","MB",1351,8.4720207253886,5,27,1.9223252336367,11.2725197103614,-0.493244625508302,-3.03666046550571,0.991689863815409,8.39900482446422,0.140492037197021,1.98390758502435,0.985135809988339
"Stump Bark Volume","SP_BK_CV","MB",1537,7.89303838646714,1.1,27,0.0278849333536429,NA,-0.0101096176823304,Inf,0.0191290345949953,Inf,0.00318539962810174,0.0296524531368647,0.707082956705585
"Stump Wood Volume","SP_WD_CV","MB",1537,7.89303838646714,1.1,27,0.172809173342608,24.695462118326,-0.0593640888194903,-6.0246397545399,0.0849477874992042,14.460435259462,0.0148675961201931,0.182668212938173,0.878680386369077
"Stump Wood+Bark Volume","SP_WDBK_CV","MB",1538,7.8927178153446,1.1,27,0.180263548442811,25.3032357903684,-0.0695237973623,-6.9658814315314,0.0954926956475826,14.8911110924291,0.0161397215745388,0.193151177172101,0.885736246542879
"Total Stem Bark Volume","ST_BK_CV_TOT","MB",1537,7.89303838646714,1.1,27,0.485941066009919,34.4313530648972,0.0761964640343875,18.0993655057956,0.241213174204275,25.420042068127,0.035591632507035,0.491722467093097,0.907815736414715
"Total Stem Wood Volume","ST_WD_CV_TOT","MB",1537,7.89303838646714,1.1,27,1.68623856907771,11.8123992710569,-0.485193570627033,-3.40719022659608,0.847577858293059,7.58087702469073,0.129252029319215,1.7541275167504,0.98575530213876
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","MB",1538,7.8927178153446,1.1,27,1.87289515659069,11.5832480362428,-0.409030692385108,-1.99735391837537,0.857505249704152,6.6959349021883,0.134013388940717,1.91644505846271,0.986020833531363
"Sawlog Bark Volume","ST_BK_CV_SAW","MB",368,12.0163043478261,9,27,0.836627592019136,265.571209645702,0.113013550564724,37.2275182226666,0.494941135001928,44.4157291810157,0.0499737465577426,0.84309890517361,0.884644663424693
"Sawlog Wood Volume","ST_WD_CV_SAW","MB",368,12.0163043478261,9,27,3.1539605282737,470.643350524873,-1.37618279246807,19.9611312468922,2.26852654473722,35.184521422922,0.227193934006179,3.43719579480567,0.976681085553905
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","MB",368,12.0163043478261,9,27,3.50416329611543,423.965689007284,-1.26316924190334,19.1920635759831,2.37138046865302,32.2147861418261,0.237985686045256,3.72040181375906,0.977604860373062
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","AK",47,13.7531914893617,8.7,27.2,300.793690204335,23.2286596445466,26.6405596813333,6.45360881363118,202.966984919316,15.5422979307367,17.744835821659,298.766671922109,0.930309349404503
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","AK",47,13.7531914893617,8.7,27.2,288.788113481171,24.7404471938527,28.0243846739773,6.38255258257286,189.314328368274,15.3533224126321,16.9816084295934,287.07055381788,0.928711240076993
"Foliage","FOL_DW","AK",47,13.7531914893617,8.7,27.2,33.6516795061289,123.288310947094,-1.38382499264398,45.4443136476448,18.7670503293506,62.4423548226271,1.95408468727208,33.3205061807068,0.734418456592012
"Merch Stem Bark Volume","ST_BK_CV_MER","AK",2491,18.462946607788,5,72,6.02853478917797,70.74887158635,-0.145644900975641,20.5538115647579,2.87330007301249,38.8967417020094,0.186052171247042,6.02908403702336,0.796937749548569
"Merch Stem Wood Volume","ST_WD_CV_MER","AK",2491,18.462946607788,5,72,19.6075666162609,13.2338661120234,-3.3268086929663,-0.990211023508421,8.80468161228822,9.42851723245539,0.595398661870984,19.8839127539183,0.972722808519657
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","AK",2493,18.4616927396711,5,72,20.9148528242821,13.404870388316,-3.47064695754287,-0.421025715564486,9.49089788330499,9.3757185487765,0.630956363816664,21.1967213323048,0.973994551580148
"Sawlog Bark Volume","ST_BK_CV_SAW","AK",2222,19.8219171917192,9,72,6.33080445520264,67.9463144193828,-0.109340378906214,18.8749464955785,3.13269446269482,37.6124879021159,0.193169683762429,6.33032408147175,0.788433753688498
"Sawlog Wood Volume","ST_WD_CV_SAW","AK",2222,19.8219171917192,9,72,20.8151390387813,13.194938711231,-3.7844660549189,-1.7906507491028,9.99000961284454,10.1221932422696,0.637837245887971,21.1517660142029,0.970789005754745
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","AK",2224,19.8192895683453,9,72,22.2081942777739,13.1287873946795,-3.89073346085667,-1.3348138459369,10.7686595702703,9.91905233335498,0.676233245759496,22.5415158230844,0.972123810177976
"Stump Bark Volume","SP_BK_CV","AK",2605,17.7976199616123,1,72,0.300813372206443,NA,0.15697793274699,Inf,0.166922630541626,Inf,0.0102462963910129,0.339258042982657,-1.8692328048875
"Stump Wood Volume","SP_WD_CV","AK",2605,17.7976199616123,1,72,1.36602008641615,31.9692187188404,0.484743074982103,20.5059884538484,0.732431888234517,27.5259272661187,0.04704286417907,1.44923097064649,0.712924915013239
"Stump Wood+Bark Volume","SP_WDBK_CV","AK",2607,17.7969313387035,1,72,1.58149751321517,31.835922598282,0.640849961546052,23.6998359746874,0.850267287509031,28.8495380174079,0.0544244105460801,1.70612533705295,0.643363158928496
"Total Stem Bark Volume","ST_BK_CV_TOT","AK",2605,17.7976199616123,1,72,5.96028944891024,69.8675032633861,0.0173873315238336,23.2707407586516,2.79738519478874,39.8263168830454,0.184542138949952,5.95917069554893,0.802583130036889
"Total Stem Wood Volume","ST_WD_CV_TOT","AK",2605,17.7976199616123,1,72,19.0233555511728,12.3007623972842,-2.6130648325993,0.309513470611229,8.30339938694084,9.15053406636923,0.576982311987689,19.1983656514459,0.975092442447311
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","AK",2607,17.7969313387035,1,72,20.0888268315689,12.3382483132643,-2.59500615118819,1.09530465806122,8.88231835807216,9.15060315199848,0.605009060819899,20.2519189561087,0.97673407879036
"Top and Branches","BRT_WDBK_DW_MER","AK",47,13.7531914893617,8.7,27.2,97.3939792484065,89.0502999275301,47.7099046702124,73.2000534456694,81.5155539287636,80.8512403451834,6.87613735997052,107.517445995315,0.731627591695627
"Merch Stem Bark Weight","ST_BK_DW_MER","AK",121,15.7487603305785,7.8,34.3,47.4858549442069,105.57250096331,13.5449298523545,35.3857135280601,34.1316810872751,49.175948545226,2.5362585863115,49.190811685124,0.643665445789912
"Merch Stem Wood Weight","ST_WD_DW_MER","AK",121,15.7487603305785,7.8,34.3,259.31628829906,19.743605890589,-87.424441254801,-3.02790848956456,180.472787882024,13.2606891719232,14.4969475878645,272.639371738211,0.927764550528026
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","AK",121,15.7487603305785,7.8,34.3,273.349143765703,19.7006226045572,-73.8795114024465,-1.94390401453757,192.053348592004,13.3762919573812,15.0512836202823,282.06456347993,0.931674736003462
"Stump Wood+Bark Weight","SP_WDBK_DW","AK",121,15.7487603305785,7.8,34.3,38.0570496363662,20.8295785232897,-29.5891110103983,-28.3046567947655,30.0741709275914,31.1080512755445,2.10055770522377,48.0820629069253,0.497394999709081
"Branches","BRT_WDBK_DW_TOT","AK",47,13.7531914893617,8.7,27.2,104.182929488111,162.331086563792,71.8210407411942,147.053911315628,96.4556369057523,153.218934149176,7.80376991657831,125.624069182732,0.540858184311822
"Total Stem Bark Weight","ST_BK_DW_TOT","AK",121,15.7487603305785,7.8,34.3,51.3468070148923,102.285065489632,9.83047767644432,31.1956590153654,35.607922622919,46.8356025186712,2.65591674576624,52.0705643380106,0.673718622141824
"Total Stem Wood Weight","ST_WD_DW_TOT","AK",121,15.7487603305785,7.8,34.3,312.277122969572,19.5990002274062,-154.575979444975,-5.86423900125007,224.659014521478,14.3079109575895,17.7062001840983,347.282031379462,0.901787767569414
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","AK",121,15.7487603305785,7.8,34.3,328.222528608513,19.5127486714052,-144.745501768531,-4.82499597569807,233.945758320123,14.1626621301431,18.2305216979247,357.478611606495,0.908221606433443
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","OR",177,17.7745762711864,6.2,44.9,592.835322469209,22.7954821593332,-54.1181223166368,1.27668958359818,339.267819866892,14.7905318260473,23.9983615676506,593.630252341815,0.969464232640009
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","OR",177,17.7745762711864,6.2,44.9,577.319645132084,22.597757314068,-47.8036845465085,1.53018949082534,326.486068599945,14.8189637849309,23.2297422511648,577.667833203584,0.970096579675681
"Top and Branches","BRT_WDBK_DW_MER","OR",177,17.7745762711864,6.2,44.9,248.607412101083,62.2065599315817,-38.1674576555085,13.5848653193122,109.766036821448,37.061253789368,9.00777132729354,250.82506999594,0.62608332754336
"Merch Stem Bark Weight","ST_BK_DW_MER","OR",161,17.0329192546584,6.2,44.9,119.804600484179,52.4434762862752,-2.72514346760456,5.46153334894279,76.6130924055216,35.4799174710555,5.71349669776413,119.463043456696,0.883749670724627
"Merch Stem Wood Weight","ST_WD_DW_MER","OR",161,17.0329192546584,6.2,44.9,480.845811059417,25.7581486322858,-8.06807623229718,3.28477929310963,252.000589102051,16.9969601452683,18.4483553123056,479.418068263967,0.96886006505372
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","OR",193,17.2020725388601,6.2,44.9,486.060312569155,23.7543843121677,4.56832126433025,2.36723192068269,254.55061363535,15.0178831824971,19.606446617311,484.820977035132,0.971114417976386
"Stump Wood+Bark Weight","SP_WDBK_DW","OR",177,16.6118644067797,6.2,44.9,30.9833998096027,26.6124995382333,-19.9428977431538,-15.168293409495,22.4546571330066,25.751778867185,1.41831366221147,36.7731786608608,0.755871408812117
"Branches","BRT_WDBK_DW_TOT","OR",193,17.1139896373057,5.4,44.9,216.960307000352,1119.23049037622,2.79743989349994,118.212146587953,109.074043711906,140.083218525843,8.34633444111639,216.415584645275,0.611197707777877
"Total Stem Bark Weight","ST_BK_DW_TOT","OR",161,17.0329192546584,6.2,44.9,120.631929158653,52.0997839378701,-10.648913947314,4.20593971836343,79.9115579548387,35.4747680634383,5.99404737718838,120.727280349013,0.892312120487323
"Total Stem Wood Weight","ST_WD_DW_TOT","OR",161,17.0329192546584,6.2,44.9,496.666263664657,25.5545188912256,-61.4399158503191,1.99019154723756,272.070406108631,16.7997205653674,19.7123945824636,498.918914352136,0.969408391685275
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","OR",193,17.2020725388601,6.2,44.9,493.548137690396,23.5365808026699,-53.9339373701946,1.00650103025629,270.872373710184,14.8215777368988,20.760520797148,495.213601072556,0.972648122062999
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","CA",240,14.1470833333333,1.6,57.3,526.062849041861,22.4891628768274,4.38048350966428,4.02201918184693,261.020537627929,17.6623745960301,21.8281631498964,524.984016524687,0.979078175360686
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","CA",225,14.3164444444444,2.3,57.3,491.844092037857,22.0089688555572,-5.07462684948133,1.28402964692103,243.958238295398,16.6365780053288,20.4145538742535,490.776124561557,0.981573251355559
"Foliage","FOL_DW","CA",276,14.2851449275362,2.2,57.3,87.7888673671563,126.358580830652,-3.82608741415581,40.6165616534075,42.9562764592808,64.7980843970472,3.74275040885332,87.7131727922648,0.663036962727126
"Top and Branches","BRT_WDBK_DW_MER","CA",210,15.08,5,57.3,200.161824809457,63.7210049125155,-3.27023408244156,27.3528516955582,105.418405363022,49.1113251999143,8.54954984250084,199.711456829837,0.858081125705821
"Merch Stem Bark Weight","ST_BK_DW_MER","CA",145,16.0337931034483,5,57.3,297.488688663222,59.7430579287616,34.5083696977236,10.1408972012407,102.541554705417,36.7832438550857,8.39549725015011,298.4627379512,0.893548754897275
"Merch Stem Wood Weight","ST_WD_DW_MER","CA",145,16.0337931034483,5,57.3,360.857724616952,23.9417041163737,-39.2621329949381,-5.30028878837614,220.169884929915,18.531699701608,16.4356417112217,361.748193194492,0.983072603938213
